,ENTRY_ID,ENTRY_TYPE,USERID,SALES_REP,REP_CATEGORY,SHOPID,CUSTOMER_NAME,USERCATEGORY,CUSTOMER_ADDED_DATE,CUSTOMER_VERIFICATION,CUSTOMER_CATEGORY,LOCATION_ID,LOCATION_NAME,ROUTE_NAME,PRODUCT_CATEGORY,PRODUCT_NAME,PRODUCT_SKU,PIECES_SOLD,CARTONS_SOLD,VALUE_SOLD,ENTRY_TIME,SHOP_NAME,LATITUDE,LONGITUDE
204,2660081,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-09 08:57:41,corner shop,-1.3041535,36.9001211
205,2763089,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-05-16 15:29:46,corner shop,-1.3041535,36.9001211
206,2763091,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,TOFFEES,MAGIC WAND F/CHEWS,MAGIC WAND F/CHEWS - ASSO 12BAGS X50PCS,1.0,0.0833,150.0,2019-05-16 15:37:37,corner shop,-1.3041535,36.9001211
207,2763117,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-16 15:51:33,corner shop,-1.3041535,36.9001211
208,2845177,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-23 09:56:21,corner shop,-1.3041535,36.9001211
209,2939844,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-05-30 09:42:08,corner shop,-1.3041535,36.9001211
210,2945047,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-30 13:53:57,corner shop,-1.3041535,36.9001211
211,2957237,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243905,CORNER SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:23:26,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-31 11:12:38,corner shop,-1.3041535,36.9001211
212,1308682,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,180.0,2019-01-14 12:16:27,mjomba shop,-1.3040744,36.9002861
213,1377123,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-01-21 11:09:57,mjomba shop,-1.3040744,36.9002861
214,1456265,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-01-28 14:05:06,mjomba shop,-1.3040744,36.9002861
215,1529490,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-04 12:20:02,mjomba shop,-1.3040744,36.9002861
216,1532807,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-04 15:02:59,mjomba shop,-1.3040744,36.9002861
217,1605060,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-11 11:33:21,mjomba shop,-1.3040744,36.9002861
218,1605060,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH STRAWBERRY 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-11 11:33:21,mjomba shop,-1.3040744,36.9002861
219,1688212,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-18 12:58:38,mjomba shop,-1.3040744,36.9002861
220,1768924,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-25 12:14:59,mjomba shop,-1.3040744,36.9002861
221,1858185,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH STRAWBERRY 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-04 14:41:47,mjomba shop,-1.3040744,36.9002861
222,1859838,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-04 15:37:18,mjomba shop,-1.3040744,36.9002861
223,1945934,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-11 12:20:38,mjomba shop,-1.3040744,36.9002861
224,1937743,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-11 12:30:51,mjomba shop,-1.3040744,36.9002861
225,2027406,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-18 12:00:30,mjomba shop,-1.3040744,36.9002861
226,2121649,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-25 13:24:50,mjomba shop,-1.3040744,36.9002861
227,2212146,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-01 12:48:47,mjomba shop,-1.3040744,36.9002861
228,2212146,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,2.0,0.1667,330.0,2019-04-01 12:48:47,mjomba shop,-1.3040744,36.9002861
229,2300308,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-08 11:59:44,mjomba shop,-1.3040744,36.9002861
230,2394550,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-15 12:33:55,mjomba shop,-1.3040744,36.9002861
231,2394550,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH STRAWBERRY 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-15 12:33:55,mjomba shop,-1.3040744,36.9002861
232,2540957,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-29 11:27:04,mjomba shop,-1.3040744,36.9002861
233,2614809,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-05-06 11:57:41,mjomba shop,-1.3040744,36.9002861
234,2710481,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-13 14:03:02,mjomba shop,-1.3040744,36.9002861
235,2799177,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-05-20 12:10:27,mjomba shop,-1.3040744,36.9002861
236,2799177,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 12BAGS X 50PCS,1.0,0.0833,165.0,2019-05-20 12:10:27,mjomba shop,-1.3040744,36.9002861
237,2975773,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-06-03 12:43:20,mjomba shop,-1.3040744,36.9002861
238,3051205,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-10 14:41:13,mjomba shop,-1.3040744,36.9002861
239,3051205,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-10 14:41:13,mjomba shop,-1.3040744,36.9002861
240,3051205,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH STRAWBERRY 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-10 14:41:13,mjomba shop,-1.3040744,36.9002861
241,3143080,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,2.0,0.1667,330.0,2019-06-17 13:49:57,mjomba shop,-1.3040744,36.9002861
242,3234367,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-24 12:56:05,mjomba shop,-1.3040744,36.9002861
243,3234367,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-24 12:56:05,mjomba shop,-1.3040744,36.9002861
244,3322867,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-07-01 12:04:34,mjomba shop,-1.3040744,36.9002861
245,3420637,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-07-08 16:53:46,mjomba shop,-1.3040744,36.9002861
246,3505813,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,CHEWY 4s,CHEWY 4s,CHEWY JUICY FRUIT 12 BAGS X 50 PACKS,1.0,0.0833,165.0,2019-07-15 12:39:53,mjomba shop,-1.3040744,36.9002861
247,3600405,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-07-22 12:35:39,mjomba shop,-1.3040744,36.9002861
248,3704233,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,4.0,0.3333,660.0,2019-07-29 17:04:50,mjomba shop,-1.3040744,36.9002861
249,4481563,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SUPER COOL 36BAGS x 50PCS,9.0,0.25,1485.0,2019-12-23 20:00:14,mjomba shop,-1.3040744,36.9002861
250,1539850,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-05 10:30:48,mjomba shop,-1.3040744,36.9002861
251,1622738,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-12 12:08:17,mjomba shop,-1.3040744,36.9002861
252,1622741,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-12 12:08:26,mjomba shop,-1.3040744,36.9002861
253,1700491,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-19 11:35:54,mjomba shop,-1.3040744,36.9002861
254,1783503,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-26 11:42:32,mjomba shop,-1.3040744,36.9002861
255,1951876,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-12 11:31:50,mjomba shop,-1.3040744,36.9002861
256,2039808,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-19 09:05:18,mjomba shop,-1.3040744,36.9002861
257,2040478,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-19 09:46:20,mjomba shop,-1.3040744,36.9002861
258,2368188,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-04-12 12:14:00,mjomba shop,-1.3040744,36.9002861
259,2368335,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-04-12 12:21:46,mjomba shop,-1.3040744,36.9002861
260,2447098,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-04-18 12:10:16,mjomba shop,-1.3040744,36.9002861
261,2512664,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-04-26 08:19:17,mjomba shop,-1.3040744,36.9002861
262,2572971,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-02 10:41:46,mjomba shop,-1.3040744,36.9002861
263,2592291,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-03 12:35:38,mjomba shop,-1.3040744,36.9002861
264,2599814,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-05-03 17:13:47,mjomba shop,-1.3040744,36.9002861
265,2772542,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-17 12:27:37,mjomba shop,-1.3040744,36.9002861
266,2845222,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243942,MJOMBA SHOP,FootSoldiers - Brilliantdom,2018-12-10 07:52:17,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-05-23 09:59:47,mjomba shop,-1.3040744,36.9002861
267,1315446,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,244089,GEN SHOP,FootSoldiers - Brilliantdom,2018-12-10 09:35:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-01-14 16:57:19,Gen shop,-1.3079078,36.8960602
268,1315445,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,244089,GEN SHOP,FootSoldiers - Brilliantdom,2018-12-10 09:35:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-01-14 16:57:30,Gen shop,-1.3079078,36.8960602
269,1315614,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,244089,GEN SHOP,FootSoldiers - Brilliantdom,2018-12-10 09:35:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-01-14 17:01:55,Gen shop,-1.3079078,36.8960602
270,1385091,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,244089,GEN SHOP,FootSoldiers - Brilliantdom,2018-12-10 09:35:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,2.0,0.1667,330.0,2019-01-21 16:39:26,Gen shop,-1.3079078,36.8960602
271,1461834,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,244089,GEN SHOP,FootSoldiers - Brilliantdom,2018-12-10 09:35:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-01-28 17:18:01,Gen shop,-1.3079078,36.8960602
272,1461834,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,244089,GEN SHOP,FootSoldiers - Brilliantdom,2018-12-10 09:35:17,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-01-28 17:18:01,Gen shop,-1.3079078,36.8960602
